first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,Age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,,,,,,Rank,Value,,,
Haskell,Moxted,Male,81,1943-08-27,79,Civil Engineer,Manufacturing,Mass Customer,N,No,7,2941 Talisman Alley,2145,NSW,Australia,9,0.5,0.5,0.625,0.53125,128,334,0.99875,,,
Celia,Bryden,Female,12,1943-04-06,79,Chemical Engineer,Manufacturing,High Net Worth,N,No,21,2905 Towne Place,2114,NSW,Australia,9,0.4,0.4,0.5,0.5,242,450,0.9,,,
Bobby,Summersby,Male,90,1943-10-27,79,Sales Associate,Financial Services,Affluent Customer,N,No,7,1478 Oak Valley Park,3350,VIC,Australia,2,0.92,0.92,1.15,1.15,372,575,0.796875,,,
Vyky,Pegg,Female,64,1943-03-15,79,Quality Control Specialist,Manufacturing,Mass Customer,N,Yes,11,31854 Anniversary Terrace,2322,NSW,Australia,7,1.1,1.375,1.375,1.16875,#REF!,988,0.3995,,,
Kahaleel,,Male,5,1942-11-01,80,GIS Technical Architect,n/a,High Net Worth,N,No,13,12 Arapahoe Park,2035,NSW,Australia,12,0.75,0.75,0.9375,0.9375,8,88,1.31484375,,,
Symon,Mawne,Male,18,1943-02-08,80,Human Resources Assistant IV,Property,Mass Customer,N,Yes,15,37439 High Crossing Circle,3350,VIC,Australia,4,0.54,0.675,0.675,0.57375,12,96,1.3,,,
Estevan,Eastment,Male,54,1942-08-09,80,Environmental Specialist,Health,Mass Customer,N,Yes,21,61926 Tomscot Hill,2019,NSW,Australia,8,0.48,0.6,0.6,0.51,181,396,0.9375,,,
Wilfrid,Gertray,Male,1,1942-08-23,80,Accounting Assistant I,Financial Services,Mass Customer,N,No,16,38407 Sutteridge Circle,2766,NSW,Australia,8,0.59,0.59,0.59,0.5015,359,568,0.8,,,
Sindee,Jasik,Female,18,1942-10-21,80,Social Worker,Health,Mass Customer,N,Yes,15,0689 Melby Park,4030,QLD,Australia,9,0.82,1.025,1.28125,1.0890625,465,648,0.725,,,
Margette,Gibard,Female,34,1942-07-06,80,,Manufacturing,Affluent Customer,N,Yes,9,37068 Montana Street,2011,NSW,Australia,7,0.97,1.2125,1.2125,1.2125,477,658,0.7125,,,
Casandra,Betteridge,Female,29,1942-09-10,80,Cost Accountant,Financial Services,Affluent Customer,N,Yes,9,68 Bluestem Center,3166,VIC,Australia,10,1.09,1.3625,1.703125,1.703125,785,854,0.561,,,
Kaine,Smallcombe,Male,59,1942-02-06,81,Senior Financial Analyst,Financial Services,High Net Worth,N,No,11,9 Mosinee Parkway,2072,NSW,Australia,10,0.78,0.78,0.975,0.975,5,62,1.36796875,,,
Leticia,Danovich,Female,84,1941-10-02,81,Design Engineer,Entertainment,Mass Customer,N,Yes,15,2 Logan Avenue,4307,QLD,Australia,1,0.62,0.775,0.96875,0.8234375,63,237,1.094375,,,
Cissiee,Pollington,Female,43,1941-07-21,81,Associate Professor,Property,Mass Customer,N,Yes,7,69710 Northfield Center,2256,NSW,Australia,9,0.66,0.825,1.03125,0.8765625,132,345,0.988125,,,
Jenelle,Mc-Kerley,Female,40,1942-01-23,81,Data Coordiator,Financial Services,Mass Customer,N,Yes,16,9 Springview Terrace,4068,QLD,Australia,5,0.49,0.6125,0.6125,0.520625,159,378,0.95625,,,
Giralda,MacPeake,Female,59,1941-04-04,81,Librarian,Entertainment,High Net Worth,N,Yes,14,6 Killdeer Way,2705,NSW,Australia,1,0.69,0.8625,0.8625,0.8625,225,441,0.901,,,
Jeno,Strafford,Male,67,1941-07-21,81,Tax Accountant,Financial Services,High Net Worth,N,No,7,891 Sachtjen Hill,4170,QLD,Australia,9,0.54,0.54,0.675,0.675,828,879,0.5375,,,
Heall,Andrioli,Male,46,1941-06-17,81,Environmental Tech,IT,Affluent Customer,N,Yes,7,370 Eastwood Road,4133,QLD,Australia,5,0.98,1.225,1.225,1.225,856,896,0.52,,,
Shanon,Rolfe,Female,63,1941-08-19,81,Sales Representative,Retail,High Net Worth,N,No,8,10 Cottonwood Point,2530,NSW,Australia,7,0.72,0.72,0.72,0.72,#REF!,944,0.46,,,
Ludvig,Andren,Male,44,1941-02-22,82,Media Manager III,n/a,High Net Worth,N,Yes,15,578 Waywood Circle,4306,QLD,Australia,5,0.86,1.075,1.075,1.075,19,125,1.26171875,,,
Alfonso,Massel,Male,70,1940-12-05,82,,n/a,Mass Customer,N,Yes,13,6065 Talisman Crossing,3977,VIC,Australia,7,0.62,0.775,0.775,0.65875,46,201,1.1421875,,,
Rolland,Esmead,Male,41,1940-07-13,82,,Health,Affluent Customer,N,No,8,72008 7th Avenue,2200,NSW,Australia,8,0.95,0.95,0.95,0.95,60,233,1.1,,,
Ottilie,Wanless,Female,51,1940-11-10,82,Environmental Specialist,n/a,Affluent Customer,N,No,8,2 David Pass,2720,NSW,Australia,4,0.88,0.88,0.88,0.88,209,430,0.9095,,,
Kori,Sparsholt,Female,59,1940-05-19,82,Office Assistant II,n/a,Mass Customer,N,Yes,19,37 Rigney Park,2171,NSW,Australia,9,0.67,0.8375,1.046875,0.88984375,235,455,0.8925,,,
Kellyann,Adshad,Female,62,1940-06-07,82,,n/a,Mass Customer,N,Yes,22,29 Tennyson Alley,2161,NSW,Australia,9,0.69,0.8625,1.078125,0.91640625,413,620,0.75,,,
Austine,Speedy,Female,38,1940-05-23,82,Software Engineer II,Argiculture,High Net Worth,N,Yes,14,69 Sunfield Terrace,2558,NSW,Australia,8,1.08,1.35,1.35,1.35,453,646,0.73,,,
Lisette,Davers,Female,59,1940-10-26,82,Developer III,Health,High Net Worth,N,No,17,504 Stuart Pass,2130,NSW,Australia,11,0.76,0.76,0.95,0.95,471,662,0.711875,,,
Essie,Withur,Female,42,1941-02-26,82,Director of Sales,Financial Services,High Net Worth,N,No,19,539 Graceland Pass,3444,VIC,Australia,7,0.93,0.93,0.93,0.93,480,668,0.7055,,,
Wrennie,Dwelly,Female,23,1940-03-11,82,Operator,Manufacturing,Mass Customer,N,No,18,179 Carey Terrace,3020,VIC,Australia,9,1,1,1.25,1.0625,492,674,0.703125,,,
Davide,Senten,Male,22,1941-02-23,82,Accounting Assistant II,Manufacturing,Mass Customer,N,No,11,23737 Bartillon Street,2171,NSW,Australia,9,0.49,0.49,0.6125,0.520625,510,688,0.697,,,
Otes,Elegood,Male,67,1940-11-25,82,Programmer III,Financial Services,High Net Worth,N,No,21,2632 Del Mar Point,2226,NSW,Australia,11,0.42,0.42,0.525,0.525,690,808,0.595,,,
Boothe,Hayselden,Male,42,1940-05-18,82,Computer Systems Analyst III,Health,Mass Customer,N,Yes,17,33 Pond Point,2291,NSW,Australia,10,1.07,1.3375,1.671875,1.42109375,707,817,0.5865,,,
Jacklin,Duchant,Female,77,1940-03-18,82,Legal Assistant,Argiculture,Mass Customer,N,No,17,9 Memorial Road,4132,QLD,Australia,4,1.02,1.02,1.02,0.867,923,939,0.4675,,,
Reynold,Elman,Male,19,1940-01-18,83,Marketing Manager,Manufacturing,Mass Customer,N,No,9,966 Sunnyside Center,2390,NSW,Australia,2,0.4,0.4,0.4,0.34,10,102,1.28828125,,,
Jordan,Clampe,Male,37,1939-12-09,83,Staff Scientist,Financial Services,Mass Customer,N,Yes,11,276 Westend Road,4207,QLD,Australia,5,0.81,1.0125,1.0125,0.860625,13,111,1.28125,,,
Georgetta,Lovett,Female,42,1940-02-02,83,Editor,Retail,Mass Customer,N,No,12,1 Bluejay Place,4405,QLD,Australia,1,0.89,0.89,0.89,0.7565,18,127,1.25,,,
Mariquilla,Springthorpe,Female,30,1939-04-04,83,Director of Sales,n/a,Mass Customer,N,Yes,8,811 Melrose Park,2224,NSW,Australia,10,0.41,0.5125,0.640625,0.54453125,61,237,1.094375,,,
Dyann,Olechnowicz,Female,17,1939-07-17,83,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,16,0474 Bowman Hill,3031,VIC,Australia,10,0.93,0.93,1.1625,0.988125,67,252,1.073125,,,
Bessy,Saladin,Female,22,1939-12-22,83,VP Marketing,Manufacturing,Mass Customer,N,Yes,16,60073 Pankratz Pass,4075,QLD,Australia,10,0.87,1.0875,1.359375,1.15546875,118,341,0.99,,,
Tamar,Windmill,Female,92,1939-08-28,83,Senior Editor,Manufacturing,Affluent Customer,N,No,10,4669 Troy Place,2207,NSW,Australia,10,0.81,0.81,1.0125,1.0125,157,386,0.945625,,,
Tina,Dunstan,Female,13,1939-03-06,83,Account Representative IV,Retail,Affluent Customer,N,No,13,98555 Victoria Hill,2171,NSW,Australia,7,0.66,0.66,0.66,0.66,249,483,0.8765625,,,
Esther,McOnie,Female,59,1939-05-26,83,Legal Assistant,n/a,Mass Customer,N,No,14,844 Forster Place,2096,NSW,Australia,12,0.43,0.43,0.5375,0.456875,372,599,0.775,,,
Augie,Swallwell,Male,42,1939-08-22,83,,Property,Affluent Customer,N,Yes,13,7 Golden Leaf Avenue,2400,NSW,Australia,2,0.81,1.0125,1.0125,1.0125,414,626,0.74375,,,
Glory,Chilcott,Female,49,1939-09-09,83,,Telecommunications,High Net Worth,N,No,9,4286 Rowland Circle,4165,QLD,Australia,5,0.63,0.63,0.63,0.63,577,741,0.65875,,,
Piper,Issacov,Female,67,1939-11-08,83,Human Resources Assistant III,Health,Affluent Customer,N,Yes,22,52201 Tony Avenue,2088,NSW,Australia,9,0.98,1.225,1.53125,1.53125,761,856,0.56,,,
Odilia,Quick,Female,65,1938-11-09,84,General Manager,Manufacturing,Affluent Customer,N,Yes,11,1550 Russell Way,2222,NSW,Australia,11,0.62,0.775,0.96875,0.96875,1,19,1.53125,,,
Devonne,Alderwick,Female,79,1939-01-29,84,Research Associate,n/a,High Net Worth,N,Yes,9,534 Lien Lane,3122,VIC,Australia,7,0.82,1.025,1.025,1.025,29,177,1.1625,,,
Franklin,Wohler,Male,55,1938-10-16,84,Clinical Specialist,Health,Mass Customer,N,Yes,7,6966 Delladonna Street,2250,NSW,Australia,8,0.98,1.225,1.225,1.04125,35,191,1.15,,,
Alleen,Eaken,Female,56,1938-08-31,84,,n/a,Mass Customer,N,No,10,343 Lakewood Center,2089,NSW,Australia,12,1.04,1.04,1.3,1.105,68,259,1.0625,,,
Kippar,Brimilcome,Male,21,1938-11-29,84,Graphic Designer,Health,Mass Customer,N,No,19,082 Welch Lane,2089,NSW,Australia,11,0.41,0.41,0.5125,0.435625,172,405,0.93,,,
Wyn,Meach,Male,37,1938-09-10,84,,Manufacturing,Mass Customer,N,No,9,79 Armistice Junction,2765,NSW,Australia,9,0.67,0.67,0.8375,0.711875,177,415,0.921875,,,
Letizia,Poore,Female,27,1938-08-30,84,Web Developer II,Manufacturing,Affluent Customer,N,No,15,95796 Mcbride Drive,3677,VIC,Australia,3,0.65,0.65,0.65,0.65,348,583,0.7875,,,
Willard,Booton,Male,69,1938-09-02,84,,Health,High Net Worth,N,Yes,7,05 Ronald Regan Alley,2121,NSW,Australia,9,1.09,1.3625,1.703125,1.703125,493,688,0.697,,,
Andrea,Pendle,Female,86,1938-08-05,84,,n/a,High Net Worth,N,Yes,13,31281 Meadow Valley Way,4500,QLD,Australia,6,0.75,0.9375,1.171875,1.171875,606,760,0.6375,,,
Anthony,Morison,Male,7,1938-06-08,84,General Manager,Health,Mass Customer,N,No,12,276 Derek Circle,2759,NSW,Australia,9,0.71,0.71,0.8875,0.754375,652,797,0.6,,,
Ginger,,Male,94,1939-02-19,84,Human Resources Manager,n/a,Mass Customer,N,No,11,160 Fremont Point,2259,NSW,Australia,8,0.42,0.42,0.525,0.44625,725,840,0.57109375,,,
Zachariah,Meininking,Male,40,1938-06-09,84,Cost Accountant,Financial Services,Affluent Customer,N,Yes,20,24815 Lindbergh Avenue,2749,NSW,Australia,7,1.02,1.275,1.275,1.275,800,883,0.53125,,,
Launce,Gale,Male,86,1939-01-15,84,,n/a,Mass Customer,N,No,21,4 Fordem Avenue,2777,NSW,Australia,9,0.9,0.9,1.125,0.95625,852,913,0.499375,,,
Beverly,Domnick,Female,56,1938-12-10,84,Structural Analysis Engineer,IT,Mass Customer,N,No,9,8 Burning Wood Junction,2232,NSW,Australia,10,0.4,0.4,0.5,0.425,973,977,0.42,,,
Normy,Goodinge,U,5,,,Associate Professor,IT,Mass Customer,N,No,4,7232 Fulton Parkway,3810,VIC,Australia,5,0.88,0.88,0.88,0.748,2,57,1.375,,,
Hatti,Carletti,U,35,,,Legal Assistant,IT,Affluent Customer,N,Yes,11,6 Iowa Center,2519,NSW,Australia,9,0.63,0.7875,0.984375,0.984375,48,226,1.1125,,,
Rozamond,Turtle,U,69,,,Legal Assistant,IT,Mass Customer,N,Yes,3,57025 New Castle Street,3850,VIC,Australia,3,0.84,1.05,1.05,0.8925,100,324,1.01,,,
Tamas,Swatman,U,65,,,Assistant Media Planner,Entertainment,Affluent Customer,N,No,5,78 Clarendon Drive,4551,QLD,Australia,8,0.74,0.74,0.74,0.74,128,358,0.98,,,
Tracy,Andrejevic,U,71,,,Programmer II,IT,Mass Customer,N,Yes,11,5675 Burning Wood Trail,3030,VIC,Australia,7,0.51,0.6375,0.6375,0.541875,129,361,0.9775,,,
Agneta,McAmish,U,66,,,Structural Analysis Engineer,IT,Mass Customer,N,No,15,5773 Acker Way,4207,QLD,Australia,6,0.53,0.53,0.53,0.4505,137,375,0.96,,,
Gregg,Aimeric,U,52,,,Internal Auditor,IT,Mass Customer,N,No,7,72423 Surrey Street,3753,VIC,Australia,5,0.49,0.49,0.49,0.4165,189,433,0.90625,,,
Johna,Bunker,U,93,,,Tax Accountant,IT,Mass Customer,N,Yes,14,3686 Waubesa Way,3065,VIC,Australia,6,0.69,0.8625,1.078125,0.91640625,193,436,0.903125,,,
Harlene,Nono,U,69,,,Human Resources Manager,IT,Mass Customer,N,No,12,0307 Namekagon Crossing,2170,NSW,Australia,7,1.08,1.08,1.08,0.918,328,575,0.796875,,,
Gerianne,Kaysor,U,15,,,Project Manager,IT,Affluent Customer,N,No,5,882 Toban Lane,2121,NSW,Australia,11,1.1,1.1,1.375,1.375,354,599,0.775,,,
Chicky,Sinclar,U,43,,,Operator,IT,High Net Worth,N,Yes,0,5 Red Cloud Place,3222,VIC,Australia,4,0.93,1.1625,1.1625,1.1625,441,662,0.711875,,,
Adriana,Saundercock,U,20,,,Nurse,IT,High Net Worth,N,Yes,14,82 Gina Junction,3806,VIC,Australia,7,0.47,0.5875,0.5875,0.5875,574,751,0.648125,,,
Dmitri,Viant,U,62,,,Paralegal,Financial Services,Affluent Customer,N,No,5,95960 Warner Parkway,3842,VIC,Australia,1,0.5,0.5,0.5,0.5,608,774,0.626875,,,
Porty,Hansed,U,88,,,General Manager,IT,Mass Customer,N,No,13,768 Southridge Drive,2112,NSW,Australia,11,0.74,0.74,0.925,0.78625,699,832,0.575,,,
Shara,Bramhill,U,24,,,,IT,Affluent Customer,N,No,2,01 Bunker Hill Drive,2230,NSW,Australia,10,0.57,0.57,0.7125,0.7125,783,883,0.53125,,,
Roth,Crum,U,0,,,Legal Assistant,IT,Mass Customer,N,No,2,276 Anthes Court,2450,NSW,Australia,6,0.95,0.95,0.95,0.8075,819,904,0.5,,,
Pauline,Dallosso,U,82,,,Desktop Support Technician,IT,Affluent Customer,N,Yes,0,9594 Badeau Street,2050,NSW,Australia,10,0.47,0.5875,0.734375,0.734375,972,985,0.408,,,
